Index,Gene,Known Functions,Signaling,Transport,Organization,Metabolism,Development
62,RAB6A,"['cytosol', 'GTPase activity', 'Rab protein signal transduction', 'GTP binding', 'viral process', 'early endosome to Golgi transport', 'endosome to plasma membrane transport vesicle', 'peptidyl-cysteine methylation', 'endoplasmic reticulum membrane', 'intra-Golgi vesicle-mediated transport', 'retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum', 'secretory granule membrane', 'intracellular protein transport', 'myosin V binding', 'extracellular exosome', 'neutrophil degranulation', 'protein localization to Golgi apparatus', 'trans-Golgi network membrane', 'minus-end-directed organelle transport along microtubule', 'antigen processing and presentation', 'plasma membrane', 'protein domain specific binding']",2,2,2,2,0
63,APOO,"['protein binding', 'Golgi membrane', 'cytosol', 'MICOS complex', 'low-density lipoprotein particle', 'high-density lipoprotein particle', 'endoplasmic reticulum membrane', 'lipid transport', 'very-low-density lipoprotein particle', 'cristae formation']",0,1,0,1,0
64,SLITRK1,"['protein binding', 'multicellular organism growth', 'extracellular region', 'positive regulation of axonogenesis', 'GABA-ergic synapse', 'integral component of postsynaptic density membrane', 'homeostatic process', 'positive regulation of synapse assembly', 'regulation of presynapse assembly', 'glutamatergic synapse', 'cell junction', 'synaptic membrane adhesion', 'adult behavior']",0,0,4,2,1
65,GABRD,"['protein binding', 'signal transduction', 'chemical synaptic transmission', 'nervous system process', 'GABA-A receptor complex', 'chloride channel complex', 'GABA-ergic synapse', 'transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential', 'GABA-A receptor activity', 'glutamatergic synapse', 'cell junction', 'integral component of postsynaptic membrane', 'regulation of postsynaptic membrane potential', 'chloride transmembrane transport', 'chloride channel activity', 'neuron projection']",2,1,1,2,0
66,MRPL28,"['protein binding', 'cytosol', 'mitochondrial translational elongation', 'mitochondrial large ribosomal subunit', 'mitochondrial inner membrane', 'mitochondrial translational termination', 'structural constituent of ribosome', 'RNA binding']",0,0,0,2,0
67,EEF1D,"['cytosol', 'positive regulation of I-kappaB kinase/NF-kappaB signaling', 'DNA binding', 'endoplasmic reticulum', 'cadherin binding', 'translational elongation', 'eukaryotic translation elongation factor 1 complex', 'translation elongation factor activity', 'fibrillar center', 'cellular response to ionizing radiation']",2,0,0,1,0
68,APOA1,"['endothelial cell proliferation', 'chylomicron', 'negative regulation of interleukin-1 beta secretion', 'animal organ regeneration', 'high-density lipoprotein particle assembly', 'triglyceride homeostasis', 'endoplasmic reticulum lumen', 'low-density lipoprotein particle', 'negative regulation of tumor necrosis factor-mediated signaling pathway', 'positive regulation of stress fiber assembly', 'collagen-containing extracellular matrix', 'transmembrane transport', 'phospholipid homeostasis', 'chemorepellent activity', 'cholesterol biosynthetic process', 'cell surface', 'cholesterol transporter activity', 'high-density lipoprotein particle remodeling', 'lipoprotein biosynthetic process', 'phosphatidylcholine-sterol O-acyltransferase activator activity', 'reverse cholesterol transport', 'response to drug', 'cholesterol homeostasis', 'phosphatidylcholine biosynthetic process', 'positive regulation of cholesterol esterification', 'vitamin transport', 'G protein-coupled receptor signaling pathway', 'high-density lipoprotein particle binding', 'high-density lipoprotein particle clearance', 'peripheral nervous system axon regeneration', 'cytosol', 'cholesterol import', 'blood vessel endothelial cell migration', 'post-translational protein modification', 'glucocorticoid metabolic process', 'regulation of Cdc42 protein signal transduction', 'lipid storage', 'negative regulation of very-low-density lipoprotein particle remodeling', 'high-density lipoprotein particle receptor binding', 'negative regulation of heterotypic cell-cell adhesion', 'response to nutrient', 'phospholipid binding', 'positive regulation of Rho protein signal transduction', 'adrenal gland development', 'phospholipid transporter activity', 'response to estrogen', 'negative regulation of inflammatory response', 'plasma membrane', 'nucleus', 'retinoid metabolic process', 'peptidyl-methionine modification', 'negative regulation of lipase activity', 'secretory granule lumen', 'chylomicron remodeling', 'identical protein binding', 'discoidal high-density lipoprotein particle', 'regulation of protein phosphorylation', 'enzyme binding', 'positive regulation of substrate adhesion-dependent cell spreading', 'receptor-mediated endocytosis', 'positive regulation of cholesterol efflux', 'positive regulation of lipid biosynthetic process', 'intermediate-density lipoprotein particle', 'triglyceride catabolic process', 'lipase inhibitor activity', 'cholesterol binding', 'extracellular exosome', 'protein stabilization', 'negative regulation of cell adhesion molecule production', 'positive regulation of phospholipid efflux', 'integrin-mediated signaling pathway', 'protein oxidation', 'amyloid-beta binding', 'very-low-density lipoprotein particle', 'regulation of intestinal cholesterol absorption', 'endocytic vesicle lumen', 'early endosome', 'positive regulation of hydrolase activity', 'platelet degranulation', 'negative regulation of cytokine secretion involved in immune response', 'chylomicron assembly', 'spherical high-density lipoprotein particle', 'apolipoprotein A-I receptor binding', 'negative chemotaxis', 'blood microparticle', 'heat shock protein binding', 'positive regulation of phagocytosis']",4,1,3,4,2
69,PIN1,"['midbody', 'positive regulation of protein phosphorylation', 'peptidyl-prolyl cis-trans isomerase activity', 'nuclear speck', 'negative regulation of type I interferon production', 'positive regulation of transcription by RNA polymerase II', 'positive regulation of protein binding', 'phosphoserine residue binding', 'positive regulation of ubiquitin-protein transferase activity', 'negative regulation of protein catabolic process', 'regulation of signal transduction by p53 class mediator', 'motor activity', 'positive regulation of protein dephosphorylation', 'negative regulation of cell motility', 'phosphothreonine residue binding', 'regulation of mitotic nuclear division', 'synapse organization', 'regulation of pathway-restricted SMAD protein phosphorylation', 'mitochondrion', 'regulation of protein localization to nucleus', 'positive regulation of GTPase activity', 'postsynaptic cytosol', 'mitogen-activated protein kinase kinase binding', 'negative regulation of ERK1 and ERK2 cascade', 'beta-catenin binding', 'tau protein binding', 'protein stabilization', 'protein peptidyl-prolyl isomerization', 'glutamatergic synapse', 'positive regulation of neuron apoptotic process', 'neuron differentiation', 'negative regulation of transforming growth factor beta receptor signaling pathway', 'positive regulation of canonical Wnt signaling pathway', 'GTPase activating protein binding', 'negative regulation of protein binding', 'negative regulation of neuron apoptotic process', 'positive regulation of cell growth involved in cardiac muscle cell development', 'regulation of cytokinesis', 'neuron projection']",3,1,1,4,1
70,ATR,"['replicative senescence', 'positive regulation of telomerase catalytic core complex assembly', 'establishment of protein-containing complex localization to telomere', 'MutSalpha complex binding', 'PML body', 'nuclear chromosome, telomeric region', 'DNA binding', 'interstrand cross-link repair', 'ATP binding', 'Golgi apparatus', 'cellular response to gamma radiation', 'negative regulation of DNA replication', 'protein autophosphorylation', 'protein binding', 'DNA damage checkpoint', 'positive regulation of DNA damage response, signal transduction by p53 class mediator', 'MutLalpha complex binding', 'response to drug', 'multicellular organism development', 'peptidyl-serine phosphorylation', 'establishment of RNA localization to telomere', 'cellular response to UV', 'positive regulation of telomere maintenance via telomerase', 'regulation of cellular response to heat', 'protein serine/threonine kinase activity']",4,1,2,1,1
71,CAMTA2,"['sequence-specific DNA binding', 'chromatin binding', 'positive regulation of transcription by RNA polymerase II', 'transcription factor binding', 'histone deacetylase binding', 'DNA-binding transcription factor activity, RNA polymerase II-specific', 'nucleus', 'cardiac muscle hypertrophy in response to stress']",1,0,0,1,0
72,NCAM1,"['Golgi membrane', 'cytosol', 'collagen-containing extracellular matrix', 'integral component of membrane', 'virus receptor activity', 'MAPK cascade', 'cell adhesion', 'anchored component of membrane', 'viral entry into host cell', 'interferon-gamma-mediated signaling pathway', 'commissural neuron axon guidance', 'regulation of semaphorin-plexin signaling pathway', 'external side of plasma membrane']",1,0,1,0,0
73,RGS20,"['protein binding', 'negative regulation of signal transduction', 'GTPase activity', 'plasma membrane', 'nucleus', 'GTPase activator activity', 'regulation of G protein-coupled receptor signaling pathway', 'trans-Golgi network', 'positive regulation of GTPase activity']",2,0,0,1,0
74,MDH1,"['protein binding', 'cytosol', 'malic enzyme activity', 'oxaloacetate metabolic process', 'tricarboxylic acid cycle', 'gluconeogenesis', 'malate metabolic process', 'NAD binding', 'extracellular exosome', 'L-malate dehydrogenase activity', 'diiodophenylpyruvate reductase activity', 'NADH metabolic process']",0,0,0,3,1
75,KNDC1,"['small GTPase mediated signal transduction', 'positive regulation of protein phosphorylation', 'guanyl-nucleotide exchange factor complex', 'perikaryon', 'regulation of dendrite morphogenesis', 'dendrite', 'Ras guanyl-nucleotide exchange factor activity', 'cerebellar granule cell differentiation']",3,0,0,0,1
76,CPEB1,"['protein binding', 'metal ion binding', 'cytosol', 'cellular response to insulin stimulus', 'positive regulation of mRNA polyadenylation', 'nucleoplasm', 'messenger ribonucleoprotein complex', 'postsynaptic membrane', 'negative regulation of cytoplasmic translation', 'dendrite', 'translation factor activity, RNA binding', 'ribosome binding', ""mRNA 3'-UTR AU-rich region binding"", 'cellular response to hypoxia', 'cell junction', 'cellular response to amino acid stimulus', 'postsynaptic density', 'P-body', 'translation repressor activity, mRNA regulatory element binding']",1,0,1,1,0
77,RAB1A,"['cytosol', 'melanosome', 'COPII-coated vesicle cargo loading', 'GTPase activity', 'early endosome', 'COPII vesicle coating', 'virion assembly', 'positive regulation of glycoprotein metabolic process', 'Rab protein signal transduction', 'interleukin-8 secretion', 'growth hormone secretion', 'defense response to bacterium', 'GTP binding', 'Golgi organization', 'Golgi membrane', 'cell migration', 'autophagosome assembly', 'vesicle transport along microtubule', 'endoplasmic reticulum membrane', 'post-translational protein modification', 'cadherin binding', 'endocytosis', 'retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum', 'melanosome transport', 'intracellular protein transport', 'extracellular exosome', 'substrate adhesion-dependent cell spreading', 'positive regulation of ubiquitin protein ligase activity', 'transport vesicle membrane']",3,1,4,3,0
78,LANCL2,"['protein binding', 'cytosol', 'cortical actin cytoskeleton', 'phosphatidylinositol-5-phosphate binding', 'positive regulation of abscisic acid-activated signaling pathway', 'negative regulation of transcription, DNA-templated', 'phosphatidylinositol-4-phosphate binding', 'plasma membrane', 'ATP binding', 'nucleus', 'catalytic activity', 'GTP binding', 'phosphatidylinositol-3-phosphate binding']",1,0,1,1,0
79,SLC35B4,"['protein binding', 'regulation of gluconeogenesis', 'UDP-N-acetylglucosamine transmembrane transporter activity', 'UDP-N-acetylglucosamine transmembrane transport', 'UDP-xylose transmembrane transporter activity', 'integral component of Golgi membrane', 'integral component of endoplasmic reticulum membrane', 'UDP-xylose transmembrane transport', 'carbohydrate transport']",0,1,0,1,1
80,RB1,"['chromatin remodeling', 'cellular response to xenobiotic stimulus', 'RNA polymerase II activating transcription factor binding', 'spindle', 'phosphoprotein binding', 'Ras protein signal transduction', 'positive regulation of transcription by RNA polymerase II', 'mitotic cell cycle checkpoint', 'negative regulation of cold-induced thermogenesis', 'neuron maturation', 'SWI/SNF complex', 'neuron projection development', 'identical protein binding', 'androgen receptor binding', 'protein localization to chromosome, centromeric region', 'PML body', 'disordered domain specific binding', 'negative regulation of transcription by RNA polymerase II', 'negative regulation of DNA-binding transcription factor activity', 'viral process', 'positive regulation of mitotic metaphase/anaphase transition', 'neuron apoptotic process', 'negative regulation of epithelial cell proliferation', 'negative regulation of G1/S transition of mitotic cell cycle', 'regulation of cohesin loading', 'regulation of cell growth', 'myoblast differentiation', 'ubiquitin protein ligase binding', 'cyclin/CDK positive transcription elongation factor complex', 'striated muscle cell differentiation', 'glial cell apoptotic process', 'cell morphogenesis involved in neuron differentiation', 'positive regulation of transcription regulatory region DNA binding', 'proximal promoter sequence-specific DNA binding', 'negative regulation of transcription involved in G1/S transition of mitotic cell cycle', 'cell cycle arrest', 'digestive tract development', 'negative regulation of smoothened signaling pathway', 'importin-alpha family protein binding', 'regulation of lipid kinase activity', 'hepatocyte apoptotic process', 'cell division', 'enucleate erythrocyte differentiation', 'DNA-binding transcription factor activity', 'Rb-E2F complex', 'positive regulation of macrophage differentiation', 'aortic valve morphogenesis', 'transcription coactivator activity', 'tissue homeostasis', 'androgen receptor signaling pathway', 'positive regulation of collagen fibril organization', 'maintenance of mitotic sister chromatid cohesion', 'regulation of centromere complex assembly', 'negative regulation of inflammatory response', 'negative regulation of myofibroblast differentiation', 'sister chromatid biorientation', 'negative regulation of protein kinase activity', 'RNA polymerase II regulatory region DNA binding', 'skeletal muscle cell differentiation', 'kinase binding']",3,1,2,3,2
